age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
23,8,3,5,1,2,1,1,2,4,830,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,2
41,5,3,2,1,1,1,1,6,3,381,1,999,1,3,-1.8,92.893,-46.2,1.344,5099.1,1
46,6,1,3,1,2,1,1,3,5,73,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
43,7,1,7,1,1,1,2,7,2,119,2,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,1
48,2,1,3,1,2,2,1,2,1,154,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
30,8,1,2,1,2,2,2,6,2,645,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
55,6,1,2,1,2,1,2,2,4,78,4,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
44,2,1,5,1,1,1,2,6,1,465,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
38,8,1,1,1,2,1,1,7,1,106,1,999,2,3,-1.7,94.055,-39.8,0.7070000000000001,4991.6,1
30,2,3,3,1,1,1,1,3,4,263,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
29,2,3,5,1,1,1,1,6,1,64,3,999,1,3,-1.8,92.893,-46.2,1.25,5099.1,1
38,8,1,1,1,2,1,1,2,2,226,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
49,1,3,5,1,2,1,2,4,1,136,2,999,1,3,-0.1,93.2,-42.0,4.021,5195.8,1
57,11,1,3,1,2,1,2,7,1,12,5,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
37,2,1,5,1,2,1,1,6,1,503,1,999,0,1,-1.8,92.893,-46.2,1.3130000000000002,5099.1,1
52,1,1,3,1,2,1,2,7,4,110,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
36,7,1,7,1,2,1,2,6,5,188,2,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,1
41,6,1,2,1,2,1,2,7,4,147,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,1
42,1,2,5,1,2,2,2,6,2,157,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
31,2,3,3,1,2,1,1,5,5,239,1,999,1,3,-1.8,93.075,-47.1,1.405,5099.1,1
40,8,1,2,1,2,1,2,6,1,242,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
28,8,3,2,1,2,1,1,2,1,103,2,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
45,2,2,2,1,1,1,2,6,3,233,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
28,8,3,2,1,2,1,1,5,2,106,3,999,0,1,-1.8,93.075,-47.1,1.406,5099.1,1
39,2,3,3,1,1,1,2,7,1,122,5,999,0,1,1.4,94.465,-41.8,4.967,5228.1,1
32,5,1,5,1,2,1,2,6,1,119,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
40,1,3,5,1,2,1,1,6,5,94,4,999,0,1,-1.8,92.893,-46.2,1.2990000000000002,5099.1,1
55,2,2,3,1,1,1,1,6,2,168,2,999,1,3,-1.8,92.893,-46.2,1.266,5099.1,1
38,7,1,7,1,1,1,1,5,1,232,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
55,11,1,7,1,2,1,1,3,2,181,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
33,6,2,5,1,2,1,2,7,1,52,4,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
49,2,1,2,1,2,1,1,3,5,161,4,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
40,2,2,3,1,2,1,1,3,3,100,11,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
32,5,3,3,1,1,1,1,1,5,93,2,999,1,3,-1.8,92.843,-50.0,1.703,5099.1,1
32,2,3,3,1,2,1,2,7,5,85,2,999,0,1,1.4,94.465,-41.8,4.958,5228.1,1
34,7,3,3,1,2,1,1,3,2,90,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
52,2,2,3,1,1,2,1,2,4,216,8,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
38,2,1,1,1,1,1,1,2,2,262,3,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
39,7,2,7,1,2,1,1,3,2,97,2,999,0,1,1.4,93.444,-36.1,4.962,5228.1,1
42,4,1,3,1,2,1,2,7,1,59,3,999,0,1,1.4,94.465,-41.8,4.967,5228.1,1
60,4,1,7,1,2,1,2,7,1,10,4,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
49,8,2,5,1,1,1,1,2,4,339,2,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
38,8,1,4,1,1,1,1,6,2,197,4,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,1
52,7,3,7,1,2,1,1,3,2,365,5,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
45,6,1,1,1,1,1,1,3,3,98,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
32,8,3,2,1,1,1,1,6,4,785,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,1
47,10,1,3,1,2,1,1,5,2,282,2,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,1
34,6,3,5,1,2,1,1,2,3,24,12,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
40,8,2,2,1,2,1,1,2,2,41,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
43,6,3,5,1,1,1,1,2,5,385,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
44,2,1,3,1,2,2,1,3,2,163,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
62,11,1,3,1,2,1,1,10,4,105,3,999,1,3,-3.4,92.379,-29.8,0.7809999999999999,5017.5,1
33,7,3,7,1,2,1,1,10,1,395,1,999,0,1,-1.1,94.199,-37.5,0.879,4963.6,2
44,10,1,1,1,1,1,1,2,5,973,3,999,0,1,1.4,93.918,-42.7,4.96,5228.1,2
57,11,3,7,1,1,1,2,6,3,249,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
29,7,1,3,1,1,1,1,2,2,5,23,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
31,6,2,5,1,2,1,1,4,2,251,2,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
31,8,1,2,1,2,1,2,6,2,90,3,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
38,2,1,5,1,1,2,1,5,4,284,1,999,1,3,-1.8,93.075,-47.1,1.445,5099.1,1
34,8,1,7,1,2,1,2,6,5,210,2,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,1
48,8,1,1,1,1,1,1,6,4,349,1,999,1,3,-1.8,92.893,-46.2,1.281,5099.1,1
41,6,1,3,1,1,1,1,4,3,190,3,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
31,2,3,5,1,1,1,2,2,1,61,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
35,7,2,7,1,2,1,1,5,4,612,1,999,0,1,-1.8,93.075,-47.1,1.445,5099.1,1
41,4,1,2,1,1,1,1,2,1,134,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
45,8,1,2,1,2,1,1,5,3,427,4,999,1,3,-1.8,93.075,-47.1,1.423,5099.1,1
39,8,1,1,1,1,1,2,7,2,31,5,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,1
37,2,3,3,1,1,1,1,5,3,283,3,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,1
48,7,3,1,1,1,1,2,6,5,317,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
34,7,1,7,1,2,1,1,5,5,122,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
29,7,3,5,1,2,1,1,3,5,29,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
57,8,1,2,1,2,1,2,6,1,248,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
35,8,1,5,1,2,1,1,4,5,273,2,999,1,3,-0.1,93.2,-42.0,4.191,5195.8,1
39,6,1,5,1,2,2,2,6,4,174,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
40,8,1,4,1,2,1,1,4,2,377,3,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
51,8,1,2,1,2,1,2,6,4,90,2,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,1
35,8,1,2,1,2,1,1,4,5,212,1,999,2,3,-1.1,94.767,-50.8,1.05,4963.6,1
33,2,3,3,1,2,1,1,3,3,125,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
46,10,1,4,1,2,1,1,5,5,466,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
45,11,1,2,1,2,1,1,3,4,45,2,999,0,1,1.4,93.444,-36.1,4.967,5228.1,1
29,7,1,7,1,2,1,1,3,1,94,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
54,5,2,3,1,1,1,2,6,5,288,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
33,8,2,2,1,1,1,2,2,4,155,2,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
56,8,1,4,1,2,1,2,7,4,33,8,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
36,2,3,3,1,1,1,2,7,1,35,7,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
49,5,1,3,1,1,1,1,5,2,289,1,999,1,3,-1.8,93.075,-47.1,1.41,5099.1,1
24,3,3,4,1,2,1,1,8,1,460,1,999,0,1,-3.4,92.431,-26.9,0.73,5017.5,2
34,8,1,2,1,2,1,2,6,5,360,2,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,1
33,2,3,3,1,2,1,2,7,1,136,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,1
54,2,1,3,1,2,1,1,3,3,120,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
39,8,1,2,1,2,1,1,2,4,165,5,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
28,7,1,2,1,2,1,1,5,2,137,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,1
35,8,3,1,1,1,1,2,7,1,319,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,1
51,2,3,3,1,2,2,1,7,1,263,2,999,0,1,-2.9,92.963,-40.8,1.268,5076.2,1
37,4,1,3,1,2,1,1,4,1,56,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
30,5,3,3,1,2,1,2,2,5,90,3,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
55,2,2,5,1,2,1,1,3,3,244,2,6,3,2,-1.7,94.027,-38.3,0.904,4991.6,2
30,6,1,5,1,2,2,1,4,2,282,2,999,1,3,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
37,2,1,3,1,2,1,2,6,5,245,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
37,2,3,3,1,2,2,1,1,5,161,2,999,0,1,-1.8,92.843,-50.0,1.703,5099.1,1
53,8,2,5,1,2,1,1,5,1,0,3,999,0,1,-1.8,93.075,-47.1,1.479,5099.1,1
55,7,2,7,1,2,1,1,3,3,80,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
36,5,3,3,1,1,1,2,1,4,834,1,999,0,1,-1.8,93.369,-34.8,0.655,5008.7,2
29,2,3,5,1,1,1,2,8,2,330,2,6,1,2,-1.1,94.601,-49.5,1.025,4963.6,2
34,2,3,3,1,1,1,1,4,1,70,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
48,7,1,7,1,2,1,2,7,5,85,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
31,8,2,2,1,2,1,1,2,2,315,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
51,7,1,3,1,1,1,1,3,1,82,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
29,2,3,3,1,1,1,1,5,4,295,1,999,0,1,-1.8,93.075,-47.1,1.4980000000000002,5099.1,1
48,2,1,3,1,1,1,1,4,2,301,1,999,1,3,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
24,6,3,5,1,1,1,1,2,2,1150,3,999,0,1,1.4,93.918,-42.7,4.958,5228.1,2
46,2,2,5,1,2,1,1,4,5,168,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,1
92,11,1,4,1,2,1,1,6,2,271,1,6,2,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7,1
51,7,1,7,1,2,1,2,3,1,115,2,999,0,1,-2.9,92.201,-31.4,0.8809999999999999,5076.2,1
35,2,1,3,1,2,1,1,2,5,125,5,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
53,2,2,3,1,2,1,1,1,2,228,1,999,1,3,-1.8,93.369,-34.8,0.65,5008.7,1
54,5,1,3,1,2,1,1,5,3,336,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
45,2,1,3,1,1,2,1,4,4,158,1,999,1,3,-3.4,92.649,-30.1,0.715,5017.5,1
35,1,1,7,1,1,1,2,6,5,67,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
50,8,1,4,1,1,1,1,6,1,67,1,999,1,3,-1.8,92.893,-46.2,1.25,5099.1,1
29,10,1,5,1,2,1,1,4,1,1166,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
33,2,3,3,1,1,1,1,3,4,154,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
42,2,3,5,1,1,1,2,6,5,51,9,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
49,8,1,2,1,2,1,1,4,1,271,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
53,6,1,7,1,2,1,1,2,4,185,10,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
32,8,1,2,1,1,1,2,6,4,195,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
37,8,1,1,1,2,2,2,6,5,143,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
36,8,1,4,1,2,1,1,6,2,47,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,1
29,2,1,7,1,1,1,2,7,4,103,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
57,11,1,3,1,2,1,1,2,5,322,11,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
54,11,2,3,1,2,2,1,6,1,261,1,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
22,3,3,5,1,2,2,1,6,3,131,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,2
38,2,1,3,1,1,1,2,6,3,154,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
34,2,1,3,1,1,2,2,6,4,157,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
37,7,3,3,1,2,1,2,6,1,295,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
31,2,2,3,1,2,1,1,3,2,46,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,1
35,2,3,2,1,2,1,1,5,5,79,1,999,1,3,-1.8,93.075,-47.1,1.405,5099.1,1
37,6,1,5,1,1,1,1,2,2,346,1,6,2,2,-1.7,94.215,-40.3,0.846,4991.6,2
38,8,1,7,1,1,1,2,7,5,182,3,999,0,1,1.4,94.465,-41.8,4.96,5228.1,1
43,7,3,3,1,1,1,1,2,2,109,1,999,0,1,-2.9,92.469,-33.6,1.072,5076.2,1
28,8,1,4,1,2,1,1,2,2,44,3,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
52,5,1,3,1,2,1,1,3,3,72,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
24,8,3,5,1,1,1,1,2,1,482,2,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
51,2,3,3,1,1,1,1,4,1,224,2,999,1,3,-0.1,93.2,-42.0,4.021,5195.8,1
36,8,1,2,1,2,1,1,6,5,156,1,999,1,3,-1.8,92.893,-46.2,1.244,5099.1,1
34,7,1,7,1,2,1,1,6,5,934,1,999,1,3,-1.8,92.893,-46.2,1.2990000000000002,5099.1,2
37,2,2,5,1,1,1,1,4,5,131,2,999,0,1,-3.4,92.649,-30.1,0.722,5017.5,1
48,8,2,4,1,2,2,1,2,5,169,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
34,2,2,3,1,2,1,1,3,4,324,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
55,8,1,4,1,1,2,1,4,5,68,2,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,1
63,11,1,7,1,2,1,1,5,4,387,2,999,0,1,-1.8,93.075,-47.1,1.4980000000000002,5099.1,2
55,11,2,2,1,1,1,1,4,2,178,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
65,11,1,1,1,1,1,1,6,3,318,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,1
36,5,3,3,1,1,1,2,7,5,301,6,999,0,1,1.4,94.465,-41.8,4.96,5228.1,1
30,3,3,3,1,2,1,1,5,4,116,4,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
34,4,1,7,1,1,1,2,6,2,205,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
27,8,3,2,1,1,1,1,6,1,167,2,999,1,3,-1.8,92.893,-46.2,1.25,5099.1,1
35,2,1,3,1,1,1,1,2,5,141,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
39,7,2,7,1,1,1,2,6,1,251,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
48,8,1,4,1,2,1,2,2,5,360,3,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
56,8,1,4,1,1,1,2,2,4,39,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
33,6,1,5,1,2,2,1,4,2,422,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
53,6,2,4,1,2,1,1,2,4,89,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
49,8,1,2,1,2,1,1,4,4,52,1,999,1,3,-0.1,93.2,-42.0,4.12,5195.8,1
30,10,2,5,1,1,1,2,4,1,61,3,999,1,3,-0.1,93.2,-42.0,4.021,5195.8,1
38,8,2,5,1,2,2,1,4,4,291,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
28,7,3,5,1,1,1,1,8,4,216,1,999,1,3,-3.4,92.431,-26.9,0.742,5017.5,2
33,8,3,5,1,1,1,2,6,4,483,3,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
48,2,2,5,1,1,1,1,7,4,657,1,6,1,2,-1.7,94.055,-39.8,0.7040000000000001,4991.6,2
47,8,1,2,1,2,1,1,3,4,384,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,1
30,6,1,3,1,2,1,1,4,5,135,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,1
35,8,1,4,1,2,1,1,5,5,107,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
25,7,2,5,1,2,1,1,2,2,237,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
55,2,1,3,1,2,1,1,6,5,8,2,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,1
37,8,2,2,1,2,1,1,5,5,23,4,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
34,8,1,2,1,1,1,1,6,3,129,2,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,1
44,7,1,7,1,1,1,1,4,4,68,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
32,7,1,3,1,2,1,1,3,1,77,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
45,7,2,7,1,2,1,2,7,4,37,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,1
52,2,1,5,1,1,1,1,3,4,114,6,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
42,6,1,5,1,1,1,1,6,4,990,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,1
54,2,1,5,1,2,2,2,6,2,171,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
43,10,1,3,1,1,1,2,7,4,935,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,2
35,2,1,3,1,2,1,1,1,5,378,4,999,0,1,-1.8,92.843,-50.0,1.811,5099.1,2
33,2,1,3,1,2,1,1,6,2,171,2,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,1
30,7,3,7,1,2,1,2,6,5,116,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
30,7,1,7,1,2,1,1,4,4,242,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
46,6,1,5,1,2,1,1,6,2,182,1,999,1,3,-1.8,92.893,-46.2,1.266,5099.1,1
24,3,3,7,1,1,1,1,4,5,180,2,999,1,3,-3.4,92.649,-30.1,0.722,5017.5,1
45,8,2,4,1,1,1,1,2,4,87,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
31,5,1,3,1,1,1,1,3,4,347,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,1
43,6,1,5,1,2,1,1,6,3,185,2,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,1
32,7,3,3,1,1,1,1,7,5,1048,1,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,2
36,6,3,5,1,1,1,1,4,2,105,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
31,2,1,3,1,1,1,1,3,5,74,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
28,10,1,2,1,1,1,1,6,1,133,1,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
40,8,1,1,1,2,1,1,2,4,480,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
51,7,1,7,1,1,1,2,6,2,337,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
30,6,2,5,1,2,1,2,7,2,133,2,999,0,1,1.4,94.465,-41.8,4.955,5228.1,1
35,8,3,5,1,1,1,1,6,3,1090,1,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,2
31,2,3,3,1,1,1,1,3,3,265,1,4,3,2,-2.9,92.201,-31.4,0.883,5076.2,2
29,6,1,5,1,1,1,2,7,3,81,5,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
33,4,2,3,1,1,1,1,6,2,345,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,1
36,5,1,3,1,2,1,2,6,4,8,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
37,2,1,2,1,2,1,1,5,5,304,7,999,1,3,-1.8,93.075,-47.1,1.405,5099.1,1
35,2,3,3,1,1,1,1,2,5,107,5,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
41,7,1,7,1,2,2,1,2,2,539,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,1
22,2,3,5,1,2,1,1,2,3,107,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
30,7,1,3,1,1,1,2,7,3,130,6,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
82,11,1,7,1,2,1,2,1,5,506,2,999,0,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,2
40,5,1,5,1,1,2,1,3,4,119,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
30,8,3,2,1,1,1,1,2,2,56,2,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
40,7,1,7,1,1,1,1,2,1,175,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
30,6,3,5,1,2,1,2,6,2,97,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
45,7,3,7,1,2,1,2,7,1,293,3,999,0,1,1.4,94.465,-41.8,4.947,5228.1,1
36,7,1,5,1,2,1,2,4,4,46,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
25,6,3,5,1,1,1,2,7,4,123,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
39,6,2,1,1,1,1,1,5,1,286,2,999,1,3,-1.8,93.075,-47.1,1.405,5099.1,1
36,2,2,5,1,2,1,1,6,3,236,1,999,1,3,-1.8,92.893,-46.2,1.344,5099.1,1
48,8,1,4,1,2,1,1,6,5,92,3,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,1
35,7,2,7,1,1,2,2,6,1,102,3,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
34,8,1,2,1,2,1,2,2,2,225,2,999,0,1,1.4,93.918,-42.7,4.966,5228.1,1
36,2,3,3,1,2,1,2,4,2,107,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
48,2,1,3,1,1,1,1,4,1,218,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
28,2,3,3,1,1,1,1,2,2,829,2,999,0,1,1.4,93.918,-42.7,4.968,5228.1,2
31,6,3,5,1,2,1,1,4,2,475,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
50,6,1,1,1,1,1,2,3,5,161,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
26,7,1,7,1,1,1,2,6,3,139,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
33,7,1,7,1,2,1,2,6,5,349,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
39,7,1,7,1,2,1,2,6,1,75,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
29,7,1,3,1,2,1,2,2,2,258,1,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
50,10,1,2,1,2,1,2,6,5,331,5,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,2
24,3,3,5,1,2,1,1,6,4,329,1,1,2,2,-1.8,93.876,-40.0,0.672,5008.7,1
34,10,1,3,1,2,2,2,5,1,130,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,2
30,6,1,5,1,2,2,1,6,5,296,1,999,0,1,-1.8,92.893,-46.2,1.2990000000000002,5099.1,1
53,10,2,3,1,1,1,1,4,5,179,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,1
43,2,2,3,1,1,1,2,7,3,356,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,1
42,6,1,5,1,1,1,2,6,1,137,3,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
41,7,3,7,1,1,1,2,6,1,139,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
52,8,1,4,1,2,1,2,7,1,29,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,1
47,6,1,5,1,2,1,2,6,2,231,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
40,8,1,2,1,2,1,2,7,5,154,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,1
54,8,1,2,1,2,1,1,2,2,220,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
35,2,3,5,1,2,1,1,2,2,277,3,999,0,1,1.4,93.918,-42.7,4.958,5228.1,1
60,8,1,4,1,1,1,1,5,5,198,3,999,1,3,-1.8,93.075,-47.1,1.405,5099.1,1
59,11,1,1,1,2,1,1,2,3,807,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
39,1,1,2,1,2,1,2,7,3,605,5,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
32,8,1,2,1,1,1,1,2,5,144,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
44,8,1,1,1,2,2,1,4,1,36,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
49,8,1,4,1,1,1,2,7,2,67,3,999,0,1,1.4,94.465,-41.8,4.958,5228.1,1
41,8,1,1,1,2,1,1,6,5,133,2,999,0,1,-1.8,92.893,-46.2,1.2990000000000002,5099.1,1
46,2,1,3,1,2,1,1,3,4,116,9,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
